"GDF","ET","GDF_prev","DF_prev"
"-0.7002843582","-0.758244684","-0.7003016131","-0.6259722974"
"-0.7002811633","-0.758244684","-0.7002843603","-0.6258859677"
"-0.6758646789","-0.758244684","-0.7002811654","-0.6260488803"
"-0.5980541081","-0.703420397","-0.6758646810","-0.5713032862"
"-0.4628755661","-0.593771823","-0.5980541101","-0.3971302283"
"-0.3842157763","-0.593771823","-0.4628755679","-0.0948368576"
" 0.1827481415","-0.593771823","-0.3842157781"," 0.0811922900"
" 1.0945882716","-0.429298961"," 0.1827481402"," 1.2836404070"
" 0.1419805169"," 0.009295337"," 1.0945882712"," 3.3811748784"
" 0.0827460529","-0.374474674"," 0.1419805156"," 1.2683238382"
"-0.0631994872","-0.374474674"," 0.0827460516"," 1.1335380331"
"-0.4843712227","-0.484123248","-0.0631994886"," 0.8280421070"
"-0.6789899838","-0.648596110","-0.4843712245","-0.1397422523"
"-0.7002645495","-0.703420397","-0.6789899858","-0.5785466309"
"-0.7002396289","-0.758244684","-0.7002645516","-0.6259207780"
"-0.7002645495","-0.758244684","-0.7002396309","-0.6257829289"
"-0.7003182248","-0.758244684","-0.7002645516","-0.6259221705"
"-0.7002996940","-0.758244684","-0.7003182268","-0.6258441952"
"-0.7002990550","-0.758244684","-0.7002996961","-0.6259416643"
"-0.7002575206","-0.758244684","-0.7002990571","-0.6259569808"
"-0.7002645495","-0.758244684","-0.7002575227","-0.6257592579"
"-0.7002619936","-0.758244684","-0.7002645516","-0.6254946989"
"-0.7002472968","-0.758244684","-0.7002619956","-0.6255559652"
"-0.7002364339","-0.758244684","-0.7002472988","-0.6257871062"
"-0.7002498527","-0.758244684","-0.7002364360","-0.6256534343"
"-0.7002530477","-0.758244684","-0.7002498548","-0.6256548267"
"-0.6906502912","-0.758244684","-0.7002530498","-0.6255907756"
"-0.5747501071","-0.703420397","-0.6906502933","-0.6043703658"
" 0.1327790467","-0.593771823","-0.5747501090","-0.3445387009"
" 0.0459401724","-0.210001812"," 0.1327790455"," 1.1645888952"
"-0.0357867741"," 0.228592486"," 0.0459401710"," 1.0189422505"
" 0.8634013346"," 0.393065348","-0.0357867755"," 0.8472574388"
"-0.1667799252"," 0.283416773"," 0.8634013340"," 2.8670951341"
"-0.3150258329"," 0.447889635","-0.1667799268"," 0.5710022349"
"-0.3509307361"," 0.228592486","-0.3150258346"," 0.2460124940"
"-0.6002011178"," 0.009295337","-0.3509307378"," 0.1585688105"
"-0.6749330301","-0.319650386","-0.6002011198","-0.4020036820"
"-0.7002958601","-0.484123248","-0.6749330321","-0.5638650035"
"-0.7003041670","-0.648596110","-0.7002958622","-0.6259903988"
"-0.7003111959","-0.703420397","-0.7003041690","-0.6260405258"
"-0.7002619936","-0.703420397","-0.7003111979","-0.6260474878"
"-0.7002722174","-0.648596110","-0.7002619956","-0.6260349561"
"-0.7003393115","-0.648596110","-0.7002722195","-0.6261379948"
"-0.7002901092","-0.593771823","-0.7003393135","-0.6259124235"
"-0.7003150298","-0.593771823","-0.7002901112","-0.6260085002"
"-0.7003067229","-0.593771823","-0.7003150319","-0.6260502727"
"-0.7003373945","-0.648596110","-0.7003067250","-0.6260669817"
"-0.7002945821","-0.648596110","-0.7003373966","-0.6260669817"
"-0.7002556036","-0.648596110","-0.7002945842","-0.6261853370"
"-0.7003131128","-0.648596110","-0.7002556057","-0.6259820443"
"-0.6736243765","-0.648596110","-0.7003131149","-0.6259625505"
"-0.3851039738","-0.538947535","-0.6736243786","-0.5685657977"
" 0.6160479258","-0.429298961","-0.3851039755"," 0.0532743624"
" 1.0373346796","-0.045528950"," 0.6160479250"," 2.3317114350"
" 1.6550472611"," 0.173768199"," 1.0373346793"," 3.3556936776"
"-0.2592099707"," 0.173768199"," 1.6550472613"," 4.8281729019"
"-0.5316629452"," 0.557538210","-0.2592099723"," 0.3552196293"
"-0.5946866257"," 0.338241061","-0.5316629471","-0.2483924215"
"-0.6094600972"," 0.064119624","-0.5946866276","-0.3887339638"
"-0.6356331677","-0.045528950","-0.6094600991","-0.4230013054"
"-0.6807797975","-0.374474674","-0.6356331698","-0.4811346459"
"-0.7002990550","-0.648596110","-0.6807797996","-0.5817909586"
"-0.7003060839","-0.758244684","-0.7002990571","-0.6259625505"
"-0.7003271706","-0.758244684","-0.7003060860","-0.6259416643"
"-0.7003463404","-0.758244684","-0.7003271727","-0.6259945761"
"-0.7002971381","-0.758244684","-0.7003463424","-0.6259124235"
"-0.7002977771","-0.758244684","-0.7002971401","-0.6259625505"
"-0.7003111959","-0.758244684","-0.7002977791","-0.6258998918"
"-0.7003258927","-0.758244684","-0.7003111979","-0.6259541960"
"-0.7002926651","-0.758244684","-0.7003258947","-0.6258497649"
"-0.7003111959","-0.758244684","-0.7002926672","-0.6259528036"
"-0.7002715784","-0.758244684","-0.7003111979","-0.6259012842"
"-0.7002945821","-0.758244684","-0.7002715805","-0.6259277401"
"-0.7002945821","-0.758244684","-0.7002945842","-0.6259305249"
"-0.6479235203","-0.758244684","-0.7002945842","-0.6260558423"
"-0.1226256484","-0.703420397","-0.6479235223","-0.5125182953"
" 0.6049294827","-0.538947535","-0.1226256499"," 0.6347748576"
" 1.2354857829","-0.100353237"," 0.6049294819"," 2.3381165456"
" 1.1706281983"," 0.338241061"," 1.2354857827"," 3.8558492685"
" 1.0612968414"," 0.502713922"," 1.1706281981"," 3.7202280142"
" 1.1041092372"," 0.776835359"," 1.0612968411"," 3.4750236724"
" 0.6666560115"," 0.612362497"," 1.1041092369"," 3.6650883667"
" 0.1173154650"," 0.173768199"," 0.6666560107"," 2.7352334012"
"-0.2175477587"," 0.009295337"," 0.1173154637"," 1.4762114488"
"-0.6767285947","-0.319650386","-0.2175477603"," 0.7017500355"
"-0.7003041670","-0.593771823","-0.6767285968","-0.5732289967"
"-0.7002741344","-0.648596110","-0.7003041690","-0.6260029305"
"-0.7002798853","-0.703420397","-0.7002741365","-0.6260085002"
"-0.7003048060","-0.703420397","-0.7002798874","-0.6258790056"
"-0.7003048060","-0.648596110","-0.7003048080","-0.6258859677"
"-0.7002741344","-0.703420397","-0.7003048080","-0.6256436874"
"-0.7002798853","-0.703420397","-0.7002741365","-0.6258288786"
"-0.7002434628","-0.703420397","-0.7002798874","-0.6260669817"
"-0.7002881922","-0.648596110","-0.7002434649","-0.6259973609"
"-0.7003150298","-0.703420397","-0.7002881943","-0.6259207780"
"-0.7002741344","-0.703420397","-0.7003150319","-0.6256896371"
"-0.7002990550","-0.703420397","-0.7002741365","-0.6257829289"
"-0.7002901092","-0.703420397","-0.7002990571","-0.6256896371"
"-0.6725547056","-0.703420397","-0.7002901112","-0.6257606503"
"-0.2884629778","-0.593771823","-0.6725547077","-0.5654565342"
"-0.0212816788","-0.374474674","-0.2884629794"," 0.2557454773"
"-0.0180867239"," 0.064119624","-0.0212816802"," 0.8298522470"
" 0.1866459864"," 0.447889635","-0.0180867253"," 0.8521308925"
" 0.0472820535"," 0.557538210"," 0.1866459852"," 1.3294508718"
"-0.0320806264"," 0.831659646"," 0.0472820521"," 1.0611324353"
"-0.1407729923"," 0.776835359","-0.0320806278"," 0.8819285808"
"-0.3524004153"," 0.447889635","-0.1407729938"," 0.6454964557"
"-0.4427473502"," 0.173768199","-0.3524004171"," 0.1607966751"
"-0.6571096546","-0.264826099","-0.4427473520","-0.0034804870"
"-0.7002671055","-0.484123248","-0.6571096566","-0.5291353800"
"-0.7003201417","-0.648596110","-0.7002671076","-0.6258525497"
"-0.7002856362","-0.703420397","-0.7003201438","-0.6258595118"
"-0.7002824413","-0.703420397","-0.7002856383","-0.6259110311"
"-0.7002920261","-0.703420397","-0.7002824433","-0.6259054615"
"-0.7003137518","-0.703420397","-0.7002920282","-0.6257871062"
"-0.7003041670","-0.703420397","-0.7003137539","-0.6258135621"
"-0.7002664665","-0.703420397","-0.7003041690","-0.6258191317"
"-0.7002626325","-0.703420397","-0.7002664686","-0.6259305249"
"-0.7002715784","-0.758244684","-0.7002626346","-0.6259625505"
"-0.7003182248","-0.758244684","-0.7002715805","-0.6258024227"
"-0.7003131128","-0.758244684","-0.7003182268","-0.6258177393"
"-0.7003111959","-0.758244684","-0.7003131149","-0.6258859677"
"-0.6152691642","-0.758244684","-0.7003111979","-0.6258957146"
" 0.0938644960","-0.703420397","-0.6152691662","-0.4430952512"
" 0.5141288643","-0.484123248"," 0.0938644947"," 1.1150189091"
" 0.9409109406","-0.100353237"," 0.5141288634"," 2.0849754364"
" 1.3740829267"," 0.393065348"," 0.9409109401"," 3.1446035118"
" 1.3207910789"," 0.667186784"," 1.3740829267"," 4.2258140249"
" 0.9670456717"," 0.612362497"," 1.3207910788"," 4.2137000115"
" 0.1228107874"," 0.557538210"," 0.9670456713"," 3.4048459392"
" 0.2600660502"," 0.393065348"," 0.1228107862"," 1.3721980228"
"-0.1681857054"," 0.118943912"," 0.2600660490"," 1.8619104986"
"-0.6408722548","-0.264826099","-0.1681857069"," 0.8496245449"
"-0.7002734954","-0.593771823","-0.6408722568","-0.4678175856"
"-0.7002709394","-0.703420397","-0.7002734975","-0.6259054615"
"-0.7002920261","-0.758244684","-0.7002709415","-0.6259486263"
"-0.7002709394","-0.758244684","-0.7002920282","-0.6260502727"
"-0.7002715784","-0.758244684","-0.7002709415","-0.6260586272"
"-0.7002830803","-0.758244684","-0.7002715805","-0.6259695126"
"-0.7002715784","-0.758244684","-0.7002830823","-0.6259430567"
"-0.7003163078","-0.758244684","-0.7002715805","-0.6258984994"
"-0.7003418674","-0.758244684","-0.7003163099","-0.6259514112"
"-0.7002945821","-0.758244684","-0.7003418695","-0.6259583733"
"-0.7003393115","-0.758244684","-0.7002945842","-0.6260405258"
"-0.7003086399","-0.758244684","-0.7003393135","-0.6260558423"
"-0.7003143908","-0.758244684","-0.7003086420","-0.6260196395"
"-0.6364606611","-0.758244684","-0.7003143929","-0.6259931836"
"-0.0986634866","-0.703420397","-0.6364606631","-0.4920762457"
" 0.5263335920","-0.429298961","-0.0986634881"," 0.6901929882"
" 1.0426383048"," 0.064119624"," 0.5263335911"," 2.1697735307"
" 1.3448810389"," 0.502713922"," 1.0426383044"," 3.4462006749"
" 1.4423271635"," 0.776835359"," 1.3448810388"," 4.2358394154"
" 1.3254557130"," 0.831659646"," 1.4423271635"," 4.5505252827"
" 0.9908161362"," 0.831659646"," 1.3254557129"," 4.3667264576"
" 0.4519550418"," 0.612362497"," 0.9908161358"," 3.6433666873"
"-0.1577062533"," 0.283416773"," 0.4519550409"," 2.3882434979"
"-0.6398121688","-0.210001812","-0.1577062548"," 0.8919539713"
"-0.7002881922","-0.538947535","-0.6398121708","-0.4573814326"
"-0.7002575206","-0.703420397","-0.7002881943","-0.6260001457"
"-0.7002945821","-0.758244684","-0.7002575227","-0.6260210319"
"-0.7003016110","-0.758244684","-0.7002945842","-0.6260098926"
"-0.7002901092","-0.758244684","-0.7003016131","-0.6259528036"
"-0.7002977771","-0.758244684","-0.7002901112","-0.6259263477"
"-0.7003514523","-0.758244684","-0.7002977791","-0.6260419182"
"-0.7003124738","-0.758244684","-0.7003514544","-0.6258859677"
"-0.7002664665","-0.758244684","-0.7003124759","-0.6257049537"
"-0.7002786073","-0.758244684","-0.7002664686","-0.6258943221"
"-0.7002760514","-0.758244684","-0.7002786094","-0.6258330559"
"-0.7002479358","-0.758244684","-0.7002760534","-0.6259012842"
"-0.7001961775","-0.758244684","-0.7002479378","-0.6257202702"
"-0.6245191976","-0.758244684","-0.7001961796","-0.6258024227"
"-0.0739345357","-0.703420397","-0.6245191996","-0.4667663120"
" 0.5404552927","-0.429298961","-0.0739345371"," 0.7503453310"
" 1.0445552777"," 0.118943912"," 0.5404552918"," 2.1991534944"
" 1.3526128297"," 0.557538210"," 1.0445552774"," 3.4481500563"
" 1.4372791347"," 0.831659646"," 1.3526128297"," 4.2574218532"
" 1.3166376375"," 0.941308220"," 1.4372791348"," 4.5413353415"
" 0.9796976931"," 0.886483933"," 1.3166376374"," 4.3457009859"
" 0.4614760074"," 0.667186784"," 0.9796976927"," 3.6113411344"
"-0.1400701022"," 0.283416773"," 0.4614760065"," 2.4158133217"
"-0.6152953628","-0.210001812","-0.1400701037"," 0.9438910635"
"-0.7002012894","-0.593771823","-0.6152953648","-0.3825251838"
"-0.7003437844","-0.758244684","-0.7002012915","-0.6258400180"
"-0.7002786073","-0.758244684","-0.7003437865","-0.6260293864"
"-0.7003258927","-0.758244684","-0.7002786094","-0.6259890064"
"-0.7003348385","-0.758244684","-0.7003258947","-0.6260934375"
"-0.7002894702","-0.758244684","-0.7003348406","-0.6258957146"
"-0.7003105569","-0.758244684","-0.7002894722","-0.6258135621"
"-0.7002741344","-0.758244684","-0.7003105589","-0.6258247014"
"-0.7002575206","-0.758244684","-0.7002741365","-0.6259124235"
"-0.7002690225","-0.758244684","-0.7002575227","-0.6260502727"
"-0.7002881922","-0.758244684","-0.7002690245","-0.6257926758"
"-0.7002460188","-0.758244684","-0.7002881943","-0.6258344483"
"-0.7002971381","-0.758244684","-0.7002460209","-0.6258400180"
"-0.6258623567","-0.758244684","-0.7002971401","-0.6257829289"
"-0.0975772020","-0.703420397","-0.6258623586","-0.4702334262"
" 0.5115729004","-0.484123248","-0.0975772035"," 0.6956234080"
" 1.0127335269","-0.045528950"," 0.5115728995"," 2.1250769982"
" 1.3154874537"," 0.173768199"," 1.0127335265"," 3.3648836189"
" 1.4068631640"," 0.502713922"," 1.3154874536"," 4.1602312623"
" 1.2794483624"," 0.338241061"," 1.4068631640"," 0.5765858204"
" 0.9439141982"," 0.283416773"," 1.2794483623","-0.3136967010"
" 0.4297820548"," 0.228592486"," 0.9439141977","-0.3230398080"
"-0.1591759326"," 0.064119624"," 0.4297820538"," 0.2064400500"
"-0.6169024251","-0.429298961","-0.1591759341"," 0.7819531592"
"-0.7002485747","-0.648596110","-0.6169024271","-0.4029686259"
"-0.7003603982","-0.648596110","-0.7002485768","-0.6257773593"
"-0.7003163078","-0.758244684","-0.7003604002","-0.6259695126"
"-0.7003060839","-0.758244684","-0.7003163099","-0.6256993840"
"-0.7002996940","-0.648596110","-0.7003060860","-0.6258135621"
"-0.7003041670","-0.648596110","-0.7002996961","-0.6255879908"
"-0.7002389899","-0.703420397","-0.7003041690","-0.6257063461"
"-0.7003169468","-0.703420397","-0.7002389920","-0.6256464722"
"-0.7002901092","-0.758244684","-0.7003169489","-0.6257147006"
"-0.7002990550","-0.758244684","-0.7002901112","-0.6256743205"
"-0.7002485747","-0.758244684","-0.7002990571","-0.6257857138"
"-0.7002575206","-0.703420397","-0.7002485768","-0.6256952068"
"-0.7002179032","-0.758244684","-0.7002575227","-0.6257202702"
"-0.6231773165","-0.758244684","-0.7002179053","-0.6257982455"
"-0.0975133029","-0.593771823","-0.6231773185","-0.5325064176"
" 0.5072277617","-0.538947535","-0.0975133044","-0.3716211793"
" 1.0065353144","-0.484123248"," 0.5072277608","-0.3151726613"
" 1.2774674904","-0.264826099"," 1.0065353139","-0.2441316305"
" 1.3306954391"," 0.064119624"," 1.2774674902","-0.1697070305"
" 1.1621935174"," 0.228592486"," 1.3306954390"," 0.1208761272"
" 0.9678763600","-0.100353237"," 1.1621935171","-0.0369680759"
" 0.4331687070"," 0.009295337"," 0.9678763595","-0.2218808334"
"-0.1666521270"," 0.064119624"," 0.4331687060"," 0.9058781247"
"-0.6026305615","-0.210001812","-0.1666521286"," 0.7470035341"
"-0.7001131087","-0.429298961","-0.6026305635","-0.3737989169"
"-0.7002837193","-0.538947535","-0.7001131107","-0.6256422950"
"-0.7002875532","-0.538947535","-0.7002837213","-0.6257174854"
"-0.7003137518","-0.538947535","-0.7002875553","-0.6258441952"
"-0.7002556036","-0.593771823","-0.7003137539","-0.6257467261"
"-0.7002690225","-0.593771823","-0.7002556057","-0.6259040691"
"-0.7002792463","-0.593771823","-0.7002690245","-0.6258288786"
"-0.7002901092","-0.648596110","-0.7002792484","-0.6256701433"
"-0.7003163078","-0.648596110","-0.7002901112","-0.6258344483"
"-0.7003080009","-0.703420397","-0.7003163099","-0.6258859677"
"-0.7002645495","-0.703420397","-0.7003080030","-0.6260154623"
"-0.7002811633","-0.703420397","-0.7002645516","-0.6258915373"
"-0.7002786073","-0.758244684","-0.7002811654","-0.6259012842"
"-0.6149279430","-0.758244684","-0.7002786094","-0.6258692587"
"-0.0774489861","-0.648596110","-0.6149279450","-0.4792479231"
" 0.5294646478","-0.429298961","-0.0774489875","-0.3326196255"
" 1.0163757755"," 0.064119624"," 0.5294646470","-0.3398044887"
" 1.3270531905"," 0.502713922"," 1.0163757751","-0.3251702035"
" 1.4184289008"," 0.557538210"," 1.3270531904","-0.3102713593"
" 1.2897361172"," 0.722011071"," 1.4184289008","-0.2860154840"
" 0.9506875026"," 0.338241061"," 1.2897361171","-0.2776470678"
" 0.4242867323"," 0.173768199"," 0.9506875021","-0.2106579657"
"-0.1601344190","-0.045528950"," 0.4242867314"," 1.3560460048"
"-0.6076881752","-0.319650386","-0.1601344206"," 0.7926747574"
"-0.7001380293","-0.648596110","-0.6076881771","-0.3791513614"
"-0.7002645495","-0.758244684","-0.7001380314","-0.6256631812"
"-0.7003399505","-0.758244684","-0.7002645516","-0.6259110311"
"-0.7003533693","-0.758244684","-0.7003399525","-0.6257982455"
"-0.7002977771","-0.758244684","-0.7003533713","-0.6257982455"
"-0.7003156688","-0.758244684","-0.7002977791","-0.6256743205"
"-0.7002964991","-0.758244684","-0.7003156709","-0.6258553345"
"-0.7002511307","-0.758244684","-0.7002965011","-0.6258497649"
"-0.7003073619","-0.758244684","-0.7002511328","-0.6258539421"
"-0.7003067229","-0.758244684","-0.7003073640","-0.6258121696"
"-0.7003437844","-0.758244684","-0.7003067250","-0.6258010303"
"-0.7003009720","-0.758244684","-0.7003437865","-0.6257662199"
"-0.7002639105","-0.758244684","-0.7003009741","-0.6258038152"
"-0.6124850805","-0.758244684","-0.7002639126","-0.6257912834"
"-0.0916345859","-0.703420397","-0.6124850824","-0.4393106663"
" 0.5173877183","-0.484123248","-0.0916345873"," 0.1389636025"
" 1.0624470252"," 0.009295337"," 0.5173877174","-0.1888945139"
" 1.2285846803"," 0.612362497"," 1.0624470248"," 0.0099980935"
" 1.4873760277"," 0.886483933"," 1.2285846801"," 0.1969994740"
" 1.4021346308"," 0.996132508"," 1.4873760277"," 0.1662270949"
" 1.0788051943"," 0.886483933"," 1.4021346308"," 0.6076227584"
" 0.3208979916"," 0.667186784"," 1.0788051940"," 1.4929204329"
"-0.3110449190"," 0.228592486"," 0.3208979905"," 1.7810111672"
"-0.6230629372","-0.319650386","-0.3110449207"," 0.2963761570"
"-0.6999565559","-0.703420397","-0.6230629392","-0.4424798036"
"-0.7002996940","-0.758244684","-0.6999565579","-0.6254501417"
"-0.7002409069","-0.758244684","-0.7002996961","-0.6259207780"
"-0.7002766904","-0.758244684","-0.7002409089","-0.6260655892"
"-0.7003111959","-0.758244684","-0.7002766924","-0.6261115389"
"-0.7002600766","-0.758244684","-0.7003111979","-0.6259890064"
"-0.7003067229","-0.758244684","-0.7002600787","-0.6259848291"
"-0.7002964991","-0.758244684","-0.7003067250","-0.6257982455"
"-0.7002939431","-0.758244684","-0.7002965011","-0.6260085002"
"-0.7002747734","-0.758244684","-0.7002939452","-0.6260767286"
"-0.7002907482","-0.758244684","-0.7002747755","-0.6259054615"
"-0.7003035280","-0.758244684","-0.7002907502","-0.6257745744"
"-0.7002856362","-0.758244684","-0.7003035300","-0.6258024227"
"-0.6663143197","-0.703420397","-0.7002856383","-0.6257815365"
"-0.4806139557","-0.648596110","-0.6663143217","-0.5539746773"
"-0.0943183480","-0.429298961","-0.4806139576","-0.1532904536"
" 0.1613419436"," 0.118943912","-0.0943183495"," 0.6058126184"
" 1.4606023056"," 0.557538210"," 0.1613419424"," 1.1430064574"
" 0.2512479746"," 0.831659646"," 1.4606023056"," 3.1482237917"
" 0.0814041718"," 0.941308220"," 0.2512479735"," 1.0767274872"
"-0.3345917367"," 0.831659646"," 0.0814041705"," 1.0405246883"
"-0.4593675056"," 0.557538210","-0.3345917384"," 0.1717689080"
"-0.4803391896"," 0.173768199","-0.4593675074","-0.0911608811"
"-0.6719930326","-0.319650386","-0.4803391915","-0.1370688149"
